Mobile_Model_Name,Registered_Users,Share_Percentage_of_Mobile_Brand,Quarter,Year,State
Realme,18803,0.047979076,1,2020,goa
OnePlus,14926,0.038086246,1,2020,goa
Motorola,13118,0.033472825,1,2020,goa
Huawei,8459,0.021584588,1,2020,goa
Lenovo,7167,0.018287829,1,2020,goa
Others,33718,0.086037254,1,2020,goa
Xiaomi,109624,0.254561245,2,2020,goa
Samsung,90927,0.211144369,2,2020,goa
Vivo,61868,0.143665576,2,2020,goa
Oppo,43887,0.101911346,2,2020,goa
Realme,21236,0.049312765,2,2020,goa
Apple,20388,0.047343599,2,2020,goa
OnePlus,15482,0.035951226,2,2020,goa
Motorola,13908,0.032296192,2,2020,goa
Huawei,9221,0.021412366,2,2020,goa
Lenovo,7481,0.017371859,2,2020,goa
Others,36617,0.085029456,2,2020,goa
Xiaomi,119983,0.252615999,3,2020,goa
Samsung,101577,0.213863425,3,2020,goa
Vivo,69991,0.147361263,3,2020,goa
Oppo,49411,0.10403148,3,2020,goa
Realme,24328,0.05122094,3,2020,goa
Apple,21967,0.046250016,3,2020,goa
OnePlus,16389,0.034505918,3,2020,goa
Motorola,14656,0.030857205,3,2020,goa
Huawei,9964,0.02097852,3,2020,goa
Lenovo,7790,0.016401312,3,2020,goa
Others,38906,0.081913922,3,2020,goa
Xiaomi,132099,0.250384773,4,2020,goa
Samsung,114296,0.216640383,4,2020,goa
Vivo,78921,0.149589449,4,2020,goa
Oppo,55468,0.105135865,4,2020,goa
Realme,28000,0.053072117,4,2020,goa
Apple,24214,0.045896009,4,2020,goa
OnePlus,17571,0.033304649,4,2020,goa
Motorola,15500,0.029379208,4,2020,goa
Huawei,10821,0.020510478,4,2020,goa
Lenovo,8172,0.015489477,4,2020,goa
Others,42522,0.080597592,4,2020,goa
Xiaomi,142193,0.249446087,1,2021,goa
Samsung,123133,0.216009543,1,2021,goa
Vivo,87010,0.15263975,1,2021,goa
Oppo,60381,0.105925075,1,2021,goa
Realme,31824,0.055828151,1,2021,goa
Apple,26139,0.045855079,1,2021,goa
OnePlus,18577,0.032589227,1,2021,goa
Motorola,15944,0.027970212,1,2021,goa
Huawei,11414,0.020023332,1,2021,goa
Lenovo,8178,0.014346487,1,2021,goa
Others,45242,0.079367056,1,2021,goa
Xiaomi,152107,0.249721723,2,2021,goa
Samsung,129938,0.213325759,2,2021,goa
Vivo,94216,0.154679153,2,2021,goa
Oppo,64685,0.106196623,2,2021,goa
Realme,37973,0.062342187,2,2021,goa
Apple,28049,0.046049456,2,2021,goa
OnePlus,19803,0.032511583,2,2021,goa
Motorola,15937,0.026164576,2,2021,goa
Huawei,11315,0.018576405,2,2021,goa
Lenovo,7861,0.0129058,2,2021,goa
Others,47222,0.077526736,2,2021,goa
Xiaomi,163235,0.249801824,3,2021,goa
Samsung,135615,0.207534379,3,2021,goa
Vivo,103139,0.157835699,3,2021,goa
Oppo,69841,0.106879096,3,2021,goa
Realme,45087,0.068997548,3,2021,goa
Apple,29989,0.045892774,3,2021,goa
OnePlus,22136,0.033875169,3,2021,goa
Motorola,15824,0.024215787,3,2021,goa
Huawei,11214,0.017161011,3,2021,goa
Tecno,7719,0.011812542,3,2021,goa
Others,49659,0.075994173,3,2021,goa
Xiaomi,172749,0.247783206,4,2021,goa
Samsung,141066,0.202338571,4,2021,goa
Vivo,110824,0.158960839,4,2021,goa
Oppo,75088,0.107702767,4,2021,goa
Realme,53598,0.076878502,4,2021,goa
Apple,33398,0.047904552,4,2021,goa
OnePlus,24355,0.03493369,4,2021,goa
Motorola,16068,0.023047199,4,2021,goa
Huawei,10899,0.015633023,4,2021,goa
Tecno,9081,0.013025368,4,2021,goa
Others,50052,0.071792283,4,2021,goa
Xiaomi,181266,0.245409056,1,2022,goa
Samsung,146487,0.198323107,1,2022,goa
Vivo,118448,0.160362185,1,2022,goa
Oppo,80145,0.108505229,1,2022,goa
Realme,60870,0.082409549,1,2022,goa
Apple,36235,0.049057171,1,2022,goa
OnePlus,26283,0.035583541,1,2022,goa
Motorola,16125,0.021831016,1,2022,goa
Huawei,10823,0.014652843,1,2022,goa
Tecno,10780,0.014594627,1,2022,goa
Others,51166,0.069271677,1,2022,goa
Xiaomi,655082,0.243520562,1,2018,gujarat
Samsung,589816,0.219258541,1,2018,gujarat
Vivo,424397,0.157765586,1,2018,gujarat
Oppo,297896,0.110740031,1,2018,gujarat
Apple,124833,0.046405492,1,2018,gujarat
Realme,107796,0.040072147,1,2018,gujarat
OnePlus,85786,0.031890137,1,2018,gujarat
Lenovo,74654,0.027751921,1,2018,gujarat
Motorola,65692,0.024420382,1,2018,gujarat
Huawei,32104,0.01193436,1,2018,gujarat
Others,231992,0.08624084,1,2018,gujarat
Xiaomi,877057,0.245961874,2,2018,gujarat
Samsung,771605,0.216388914,2,2018,gujarat
Vivo,588311,0.164985943,2,2018,gujarat
Oppo,406366,0.113961285,2,2018,gujarat
Apple,158941,0.044573416,2,2018,gujarat
Realme,139735,0.039187285,2,2018,gujarat
OnePlus,104673,0.029354497,2,2018,gujarat
Lenovo,94848,0.026599174,2,2018,gujarat
Motorola,82342,0.023091991,2,2018,gujarat
Huawei,42387,0.011887011,2,2018,gujarat
Others,299560,0.08400861,2,2018,gujarat
Xiaomi,1090580,0.246003831,3,2018,gujarat
Samsung,952941,0.214956387,3,2018,gujarat
Vivo,773925,0.174575469,3,2018,gujarat
Oppo,521622,0.117663088,3,2018,gujarat
Apple,186759,0.042127519,3,2018,gujarat
Realme,171742,0.038740111,3,2018,gujarat
OnePlus,121797,0.027473939,3,2018,gujarat
Lenovo,107576,0.024266086,3,2018,gujarat
Motorola,95285,0.021493586,3,2018,gujarat
Huawei,53733,0.012120637,3,2018,gujarat
Others,357223,0.080579349,3,2018,gujarat
Xiaomi,1363826,0.244455318,4,2018,gujarat
Samsung,1194869,0.214171076,4,2018,gujarat
Vivo,1025717,0.183851881,4,2018,gujarat
Oppo,679260,0.121752129,4,2018,gujarat
Apple,230209,0.041263192,4,2018,gujarat
Realme,212094,0.038016218,4,2018,gujarat
OnePlus,145412,0.026063982,4,2018,gujarat
Lenovo,127399,0.022835291,4,2018,gujarat
Motorola,112287,0.020126581,4,2018,gujarat
Huawei,68005,0.012189373,4,2018,gujarat
Others,419962,0.075274958,4,2018,gujarat
Xiaomi,1611706,0.242269414,1,2019,gujarat
Samsung,1419211,0.213333832,1,2019,gujarat
Vivo,1271697,0.191159732,1,2019,gujarat
Oppo,837507,0.125892893,1,2019,gujarat
Apple,266733,0.040094935,1,2019,gujarat
Realme,248960,0.037423322,1,2019,gujarat
OnePlus,164369,0.02470772,1,2019,gujarat
Lenovo,143180,0.021522619,1,2019,gujarat
Motorola,124721,0.018747888,1,2019,gujarat
Huawei,81525,0.012254725,1,2019,gujarat
Others,482927,0.072592918,1,2019,gujarat
Xiaomi,1819154,0.240163598,2,2019,gujarat
Samsung,1612210,0.212842978,2,2019,gujarat
Vivo,1487567,0.196387685,2,2019,gujarat
Oppo,976688,0.128941752,2,2019,gujarat
Apple,301303,0.039777838,2,2019,gujarat
Realme,281975,0.037226167,2,2019,gujarat
OnePlus,180243,0.023795571,2,2019,gujarat
Lenovo,158443,0.020917548,2,2019,gujarat
Motorola,134995,0.017821957,2,2019,gujarat
Huawei,92218,0.012174564,2,2019,gujarat
Others,529849,0.069950341,2,2019,gujarat
Xiaomi,2007322,0.238136291,3,2019,gujarat
Samsung,1784247,0.21167205,3,2019,gujarat
Vivo,1706171,0.202409595,3,2019,gujarat
Oppo,1111618,0.131875498,3,2019,gujarat
Apple,330663,0.039227817,3,2019,gujarat
Realme,318122,0.03774003,3,2019,gujarat
OnePlus,194687,0.023096464,3,2019,gujarat
Lenovo,161748,0.019188784,3,2019,gujarat
Motorola,141326,0.016766044,3,2019,gujarat
Huawei,102241,0.012129241,3,2019,gujarat
Others,571154,0.067758185,3,2019,gujarat
Xiaomi,2194279,0.235341731,4,2019,gujarat
Samsung,1961599,0.210386238,4,2019,gujarat
Vivo,1944394,0.208540961,4,2019,gujarat
Oppo,1262789,0.135437175,4,2019,gujarat
Realme,362885,0.038920294,4,2019,gujarat
Apple,353958,0.037962852,4,2019,gujarat
OnePlus,206534,0.022151271,4,2019,gujarat
Lenovo,169920,0.018224331,4,2019,gujarat
Motorola,147476,0.015817158,4,2019,gujarat
Huawei,111054,0.01191081,4,2019,gujarat
Others,608911,0.065307178,4,2019,gujarat
Xiaomi,2375291,0.231513387,1,2020,gujarat
Vivo,2206536,0.215065279,1,2020,gujarat
Samsung,2139753,0.208556115,1,2020,gujarat
Oppo,1429059,0.139286634,1,2020,gujarat
Realme,411217,0.040080243,1,2020,gujarat
Apple,377075,0.036752512,1,2020,gujarat
OnePlus,216733,0.021124397,1,2020,gujarat
Lenovo,183981,0.017932146,1,2020,gujarat
Motorola,152517,0.014865432,1,2020,gujarat
Huawei,119412,0.011638775,1,2020,gujarat
Others,648269,0.06318508,1,2020,gujarat
Xiaomi,2596510,0.227910838,2,2020,gujarat
Vivo,2517289,0.220957148,2,2020,gujarat
Samsung,2358840,0.207049155,2,2020,gujarat
Oppo,1638925,0.143858013,2,2020,gujarat
Realme,464677,0.040787412,2,2020,gujarat
Apple,399962,0.035106999,2,2020,gujarat
OnePlus,225499,0.019793363,2,2020,gujarat
Lenovo,199446,0.01750654,2,2020,gujarat
Motorola,159087,0.013963995,2,2020,gujarat
Huawei,128197,0.011252599,2,2020,gujarat
Others,704225,0.061813939,2,2020,gujarat
Vivo,2833786,0.227287518,3,2020,gujarat
Xiaomi,2792901,0.224008283,3,2020,gujarat
Samsung,2570866,0.206199675,3,2020,gujarat
Oppo,1827108,0.14654559,3,2020,gujarat
Realme,525717,0.042165821,3,2020,gujarat
Apple,425591,0.034135084,3,2020,gujarat
OnePlus,236755,0.018989245,3,2020,gujarat
Lenovo,211958,0.017000369,3,2020,gujarat
Motorola,164618,0.013203402,3,2020,gujarat
Huawei,135946,0.010903727,3,2020,gujarat
Others,742601,0.059561286,3,2020,gujarat
Vivo,3159752,0.232245855,4,2020,gujarat
Xiaomi,2998305,0.220379292,4,2020,gujarat
Samsung,2800655,0.205851761,4,2020,gujarat
Oppo,2016643,0.148225866,4,2020,gujarat
Realme,592948,0.043582444,4,2020,gujarat
Apple,456563,0.03355797,4,2020,gujarat
OnePlus,249222,0.018318139,4,2020,gujarat
Lenovo,223106,0.016398579,4,2020,gujarat
Motorola,170289,0.012516462,4,2020,gujarat
Huawei,144035,0.010586759,4,2020,gujarat
Others,793685,0.058336873,4,2020,gujarat
Vivo,3492512,0.238069666,1,2021,gujarat
Xiaomi,3197714,0.217974542,1,2021,gujarat
Samsung,2987011,0.203611816,1,2021,gujarat
Oppo,2188804,0.149201445,1,2021,gujarat
Realme,666628,0.045441191,1,2021,gujarat
Apple,489078,0.033338364,1,2021,gujarat
OnePlus,264150,0.01800598,1,2021,gujarat
Lenovo,224880,0.015329112,1,2021,gujarat
Motorola,174216,0.011875563,1,2021,gujarat
Huawei,149907,0.010218522,1,2021,gujarat
Others,835226,0.056933799,1,2021,gujarat
Vivo,3834323,0.243665965,2,2021,gujarat
Xiaomi,3362430,0.213677813,2,2021,gujarat
Samsung,3154317,0.200452517,2,2021,gujarat
Oppo,2364362,0.150251961,2,2021,gujarat
Realme,790357,0.050226103,2,2021,gujarat
Apple,529166,0.033627773,2,2021,gujarat
OnePlus,293085,0.01862515,2,2021,gujarat
Lenovo,218253,0.013869679,2,2021,gujarat
Motorola,173429,0.011021175,2,2021,gujarat
Huawei,146703,0.009322774,2,2021,gujarat
Others,869556,0.055259091,2,2021,gujarat
Vivo,4261214,0.251447105,3,2021,gujarat
Xiaomi,3544088,0.209130701,3,2021,gujarat
Samsung,3267319,0.192799025,3,2021,gujarat
Oppo,2580826,0.152290222,3,2021,gujarat
Realme,932371,0.055017652,3,2021,gujarat
Apple,569577,0.033609785,3,2021,gujarat
OnePlus,345805,0.020405374,3,2021,gujarat
Lenovo,210237,0.012405733,3,2021,gujarat
Motorola,172358,0.010170557,3,2021,gujarat
Tecno,161791,0.009547016,3,2021,gujarat
Others,901175,0.053176828,3,2021,gujarat
Vivo,4645259,0.256089505,4,2021,gujarat
Xiaomi,3700589,0.204010585,4,2021,gujarat
Samsung,3390165,0.186897152,4,2021,gujarat
Oppo,2791203,0.153876844,4,2021,gujarat
Realme,1116664,0.061560815,4,2021,gujarat
Apple,635160,0.035015875,4,2021,gujarat
OnePlus,397948,0.021938563,4,2021,gujarat
Lenovo,199946,0.011022867,4,2021,gujarat
Tecno,187064,0.010312692,4,2021,gujarat
Motorola,174499,0.009619994,4,2021,gujarat
Others,900704,0.049655109,4,2021,gujarat
Vivo,4996272,0.259340284,1,2022,gujarat
Xiaomi,3842766,0.199465526,1,2022,gujarat
Samsung,3511762,0.182284182,1,2022,gujarat
Oppo,2996365,0.155531594,1,2022,gujarat
Realme,1272108,0.066031003,1,2022,gujarat
Apple,693504,0.035997545,1,2022,gujarat
OnePlus,441053,0.022893632,1,2022,gujarat
Tecno,223305,0.011591039,1,2022,gujarat
Lenovo,203354,0.010555447,1,2022,gujarat
Motorola,174739,0.009070135,1,2022,gujarat
Others,910086,0.047239614,1,2022,gujarat
Xiaomi,444407,0.240563681,1,2018,haryana
Samsung,394835,0.213729669,1,2018,haryana
Vivo,256267,0.138720886,1,2018,haryana
Oppo,192587,0.104250018,1,2018,haryana
Apple,100085,0.0541774,1,2018,haryana
Realme,89281,0.048329045,1,2018,haryana
OnePlus,55486,0.030035342,1,2018,haryana
Motorola,53420,0.028916988,1,2018,haryana
Lenovo,34977,0.018933536,1,2018,haryana
Huawei,29629,0.016038589,1,2018,haryana
Others,196383,0.106304845,1,2018,haryana
Xiaomi,599986,0.245170338,2,2018,haryana
Samsung,516011,0.210855906,2,2018,haryana
Vivo,351564,0.14365846,2,2018,haryana
Oppo,260510,0.106451359,2,2018,haryana
Apple,127528,0.052111354,2,2018,haryana
Realme,116691,0.047683066,2,2018,haryana
Motorola,68775,0.028103306,2,2018,haryana
OnePlus,67358,0.027524282,2,2018,haryana
Lenovo,44001,0.017979986,2,2018,haryana
Huawei,39423,0.016109293,2,2018,haryana
Others,255374,0.104352651,2,2018,haryana
Xiaomi,751015,0.248647695,3,2018,haryana
Samsung,630157,0.208633763,3,2018,haryana
Vivo,451732,0.149560422,3,2018,haryana
Oppo,328450,0.108743947,3,2018,haryana
Apple,152459,0.05047646,3,2018,haryana
Realme,143729,0.047586113,3,2018,haryana
Motorola,81942,0.027129537,3,2018,haryana
OnePlus,79279,0.026247865,3,2018,haryana
Huawei,50399,0.016686212,3,2018,haryana
Lenovo,49707,0.016457103,3,2018,haryana
Others,301529,0.099830883,3,2018,haryana
Xiaomi,948615,0.250091021,4,2018,haryana
Samsung,785842,0.207177863,4,2018,haryana
Vivo,591623,0.155974342,4,2018,haryana
Oppo,427382,0.112674163,4,2018,haryana
Apple,187472,0.049424755,4,2018,haryana
Realme,179167,0.047235241,4,2018,haryana
Motorola,98841,0.02605825,4,2018,haryana
OnePlus,93582,0.024671777,4,2018,haryana
Huawei,65203,0.017189993,4,2018,haryana
Lenovo,59641,0.015723638,4,2018,haryana
Others,355711,0.093778959,4,2018,haryana
Xiaomi,1136307,0.250355879,1,2019,haryana
Samsung,934852,0.205970476,1,2019,haryana
Vivo,732478,0.161382596,1,2019,haryana
Oppo,527926,0.116314849,1,2019,haryana
Apple,216144,0.047621744,1,2019,haryana
Realme,213023,0.046934112,1,2019,haryana
Motorola,111982,0.024672339,1,2019,haryana
OnePlus,105006,0.023135358,1,2019,haryana
Huawei,80507,0.017737637,1,2019,haryana
Lenovo,67191,0.0148038,1,2019,haryana
Others,413351,0.091071209,1,2019,haryana
Xiaomi,1301537,0.251357563,2,2019,haryana
Samsung,1060392,0.204786763,2,2019,haryana
Vivo,854882,0.165097923,2,2019,haryana
Oppo,615320,0.118832838,2,2019,haryana
Realme,244076,0.047136845,2,2019,haryana
Apple,243241,0.046975587,2,2019,haryana
Motorola,122500,0.023657646,2,2019,haryana
OnePlus,114507,0.022114009,2,2019,haryana
Huawei,92344,0.017833809,2,2019,haryana
Lenovo,72976,0.014093391,2,2019,haryana
Others,456255,0.088113626,2,2019,haryana
Xiaomi,1453801,0.251359498,3,2019,haryana
Samsung,1177753,0.203631311,3,2019,haryana
Vivo,977699,0.169042345,3,2019,haryana
Oppo,699529,0.120947267,3,2019,haryana
Realme,278941,0.048228382,3,2019,haryana
Apple,268393,0.046404652,3,2019,haryana
Motorola,129804,0.022442871,3,2019,haryana
OnePlus,123917,0.02142502,3,2019,haryana
Huawei,103942,0.017971379,3,2019,haryana
Lenovo,73965,0.012788411,3,2019,haryana
Others,496008,0.085758864,3,2019,haryana
Xiaomi,1597800,0.250962865,4,2019,haryana
Samsung,1285177,0.201859871,4,2019,haryana
Vivo,1103105,0.17326223,4,2019,haryana
Oppo,785251,0.123337614,4,2019,haryana
Realme,319391,0.050166028,4,2019,haryana
Apple,288206,0.04526787,4,2019,haryana
Motorola,136766,0.021481529,4,2019,haryana
OnePlus,130817,0.020547133,4,2019,haryana
Huawei,113928,0.017894416,4,2019,haryana
Lenovo,76631,0.012036259,4,2019,haryana
Others,529607,0.083184184,4,2019,haryana
Xiaomi,1753322,0.249804738,1,2020,haryana
Samsung,1400065,0.199474409,1,2020,haryana
Vivo,1250165,0.178117391,1,2020,haryana
Oppo,881733,0.125625003,1,2020,haryana
Realme,364011,0.051862506,1,2020,haryana
Apple,308315,0.043927212,1,2020,haryana
Motorola,143514,0.020447172,1,2020,haryana
OnePlus,137007,0.019520087,1,2020,haryana
Huawei,123916,0.017654945,1,2020,haryana
Lenovo,80705,0.011498453,1,2020,haryana
Others,576017,0.082068083,1,2020,haryana
Xiaomi,1914791,0.249228349,2,2020,haryana
Samsung,1520490,0.197906305,2,2020,haryana
Vivo,1398622,0.18204402,2,2020,haryana
Oppo,984512,0.128143646,2,2020,haryana
Realme,407778,0.053076204,2,2020,haryana
Apple,326534,0.042501521,2,2020,haryana
Motorola,151138,0.019672055,2,2020,haryana
OnePlus,142338,0.018526651,2,2020,haryana
Huawei,133152,0.017331005,2,2020,haryana
Lenovo,83928,0.010924031,2,2020,haryana
Others,619595,0.080646211,2,2020,haryana
Xiaomi,2075024,0.247061491,3,2020,haryana
Samsung,1655037,0.19705599,3,2020,haryana
Vivo,1573430,0.187339501,3,2020,haryana
Oppo,1092131,0.130033924,3,2020,haryana
Realme,459785,0.054744026,3,2020,haryana
Apple,348330,0.041473703,3,2020,haryana
Motorola,158324,0.018850752,3,2020,haryana
OnePlus,149108,0.017753455,3,2020,haryana
Huawei,142260,0.016938102,3,2020,haryana
Lenovo,87838,0.010458379,3,2020,haryana
Others,657549,0.078290678,3,2020,haryana
Xiaomi,2236661,0.244982707,4,2020,haryana
Samsung,1795147,0.196623436,4,2020,haryana
Vivo,1744266,0.191050412,4,2020,haryana
Oppo,1196039,0.131002808,4,2020,haryana
Realme,514733,0.056378988,4,2020,haryana
Apple,374080,0.040973188,4,2020,haryana
Motorola,165075,0.018080755,4,2020,haryana
OnePlus,156430,0.017133864,4,2020,haryana
Huawei,151226,0.016563867,4,2020,haryana
Lenovo,91990,0.010075715,4,2020,haryana
Others,704226,0.07713426,4,2020,haryana
Xiaomi,2382996,0.242472429,1,2021,haryana
Vivo,1922898,0.195656958,1,2021,haryana
Samsung,1913165,0.194666615,1,2021,haryana
Oppo,1300515,0.132328813,1,2021,haryana
Realme,577867,0.058798594,1,2021,haryana
Apple,401563,0.040859471,1,2021,haryana
Motorola,169504,0.017247216,1,2021,haryana
OnePlus,165335,0.016823016,1,2021,haryana
Huawei,157570,0.016032919,1,2021,haryana
Lenovo,92713,0.009433648,1,2021,haryana
Others,743779,0.07568032,1,2021,haryana
Xiaomi,2505880,0.237961885,2,2021,haryana
Vivo,2114734,0.200818111,2,2021,haryana
Samsung,2016108,0.191452448,2,2021,haryana
Oppo,1416092,0.134474086,2,2021,haryana
Realme,673053,0.063914058,2,2021,haryana
Apple,434298,0.041241548,2,2021,haryana
OnePlus,181344,0.017220681,2,2021,haryana
Motorola,169562,0.016101846,2,2021,haryana
Huawei,154484,0.014670018,2,2021,haryana
Tecno,108879,0.010339303,2,2021,haryana
Others,756160,0.071806016,2,2021,haryana
Xiaomi,2638176,0.232944612,3,2021,haryana
Vivo,2357220,0.208136871,3,2021,haryana
Samsung,2089070,0.184459869,3,2021,haryana
Oppo,1560205,0.137762359,3,2021,haryana
Realme,781719,0.069023912,3,2021,haryana
Apple,467144,0.041247695,3,2021,haryana
OnePlus,210246,0.018564217,3,2021,haryana
Motorola,168742,0.014899514,3,2021,haryana
Huawei,153598,0.013562335,3,2021,haryana
Tecno,134477,0.011873996,3,2021,haryana
Others,764739,0.067524619,3,2021,haryana
Xiaomi,2742821,0.226371874,4,2021,haryana
Vivo,2569078,0.21203243,4,2021,haryana
Samsung,2176063,0.179595919,4,2021,haryana
Oppo,1697572,0.140104861,4,2021,haryana
Realme,916660,0.075654241,4,2021,haryana
Apple,529430,0.043695181,4,2021,haryana
OnePlus,238331,0.019670053,4,2021,haryana
Motorola,170147,0.014042657,4,2021,haryana
Tecno,156987,0.01295653,4,2021,haryana
Huawei,147354,0.012161494,4,2021,haryana
Others,771996,0.06371476,4,2021,haryana
Xiaomi,2837979,0.220562808,1,2022,haryana
Vivo,2767906,0.215116856,1,2022,haryana
Samsung,2259241,0.175584294,1,2022,haryana
Oppo,1825605,0.141882856,1,2022,haryana
Realme,1043668,0.081112068,1,2022,haryana
Apple,578053,0.044925277,1,2022,haryana
OnePlus,267015,0.020751943,1,2022,haryana
Tecno,184983,0.014376558,1,2022,haryana
Motorola,170641,0.013261923,1,2022,haryana
Huawei,145049,0.011272957,1,2022,haryana
Others,786848,0.061152462,1,2022,haryana
Xiaomi,63002,0.277086549,1,2018,himachal-pradesh
Samsung,36283,0.159574796,1,2018,himachal-pradesh
Vivo,20480,0.09007226,1,2018,himachal-pradesh
Oppo,20074,0.088286648,1,2018,himachal-pradesh
Realme,10722,0.047155995,1,2018,himachal-pradesh
Apple,7525,0.033095398,1,2018,himachal-pradesh
Motorola,7048,0.030997524,1,2018,himachal-pradesh
Micromax,6997,0.030773223,1,2018,himachal-pradesh
Lenovo,5750,0.025288843,1,2018,himachal-pradesh
Gionee,5569,0.024492794,1,2018,himachal-pradesh
Others,43923,0.193175971,1,2018,himachal-pradesh
Xiaomi,89506,0.283876574,2,2018,himachal-pradesh
Samsung,49124,0.155801319,2,2018,himachal-pradesh
Vivo,29637,0.093996492,2,2018,himachal-pradesh
Oppo,28884,0.091608283,2,2018,himachal-pradesh
Realme,14951,0.047418482,2,2018,himachal-pradesh
Apple,9926,0.031481229,2,2018,himachal-pradesh
Motorola,9613,0.03048852,2,2018,himachal-pradesh
Micromax,9566,0.030339456,2,2018,himachal-pradesh
Lenovo,7690,0.024389548,2,2018,himachal-pradesh
Gionee,7275,0.023073337,2,2018,himachal-pradesh
Others,59127,0.18752676,2,2018,himachal-pradesh
Xiaomi,119009,0.291950622,3,2018,himachal-pradesh
Samsung,63923,0.156814692,3,2018,himachal-pradesh
Vivo,41723,0.102354073,3,2018,himachal-pradesh
Oppo,39284,0.096370764,3,2018,himachal-pradesh
Realme,19585,0.048045551,3,2018,himachal-pradesh
Motorola,12222,0.029982779,3,2018,himachal-pradesh
Apple,12074,0.029619708,3,2018,himachal-pradesh
Micromax,10555,0.025893326,3,2018,himachal-pradesh
Gionee,8800,0.021587993,3,2018,himachal-pradesh
Lenovo,8462,0.020758818,3,2018,himachal-pradesh
Others,71997,0.176621675,3,2018,himachal-pradesh
Xiaomi,155301,0.295056646,4,2018,himachal-pradesh
Samsung,82316,0.156392315,4,2018,himachal-pradesh
Vivo,57665,0.109557836,4,2018,himachal-pradesh
Oppo,53543,0.101726441,4,2018,himachal-pradesh
Realme,25714,0.048854074,4,2018,himachal-pradesh
Apple,15419,0.029294585,4,2018,himachal-pradesh
Motorola,15298,0.029064697,4,2018,himachal-pradesh
Micromax,11894,0.022597432,4,2018,himachal-pradesh
Lenovo,10676,0.020283351,4,2018,himachal-pradesh
Lava,10441,0.019836874,4,2018,himachal-pradesh
Others,88076,0.167335749,4,2018,himachal-pradesh
Xiaomi,194324,0.29749313,1,2019,himachal-pradesh
Samsung,100938,0.154527292,1,2019,himachal-pradesh
Vivo,74159,0.113530974,1,2019,himachal-pradesh
Oppo,69132,0.105835075,1,2019,himachal-pradesh
Realme,31948,0.048909607,1,2019,himachal-pradesh
Apple,18364,0.028113686,1,2019,himachal-pradesh
Motorola,17796,0.027244127,1,2019,himachal-pradesh
Micromax,14398,0.022042085,1,2019,himachal-pradesh
Lava,13189,0.020191211,1,2019,himachal-pradesh
Lenovo,12312,0.0188486,1,2019,himachal-pradesh
Others,106645,0.163264213,1,2019,himachal-pradesh
Xiaomi,230589,0.298457293,2,2019,himachal-pradesh
Samsung,119387,0.154525675,2,2019,himachal-pradesh
Vivo,90320,0.116903507,2,2019,himachal-pradesh
Oppo,84572,0.109463722,2,2019,himachal-pradesh
Realme,38005,0.049190852,2,2019,himachal-pradesh
Apple,21238,0.027488891,2,2019,himachal-pradesh
Motorola,20278,0.026246339,2,2019,himachal-pradesh
Micromax,15816,0.020471057,2,2019,himachal-pradesh
